OBJECTID,poiid,title,address,lon,lat,city,category_sec,checkin_num,photo_num,category_fst
721,B2094656D365A6FB429D,伴纵创业城,,114.483609999999999,38.046329999999998,311,住宅区,51,31,小区
722,B2094656D365A3F84593,师范街166号院,,114.465919999999997,38.026710000000001,311,住宅区,44,5,小区
723,B2094656D365A2F5459F,福清怡苑,长青路2,114.460419999999999,38.038760000000003,311,住宅区,113,23,小区
724,B2094656D365A1FE409F,铁路三十二宿舍(永泰街),永泰街165,114.468459999999993,38.054130000000001,311,住宅区,6,1,小区
725,B2094656D365A4F5439D,滨湖新村(西门),,114.463210000000004,38.074190000000002,311,住宅区,101,44,小区
726,B2094656D365ABFC499F,交远家园(西门),靶场街25,114.449219999999997,38.045800000000000,311,住宅区,22,7,小区
727,B2094656D365A2FB4492,河北省三院宿舍,,114.467219999999998,38.039900000000003,311,住宅区,2,0,小区
728,B2094656D365A2FF4098,河北省外贸化工宿舍,变电街15,114.441630000000004,38.067999999999998,311,住宅区,16,7,小区
729,B2094656D365A2FD4292,河北省科学院宿舍,工农路565,114.448499999999996,38.031990000000000,311,住宅区,31,11,小区
730,B2094656D365A3F54093,人行宿舍,裕华西路95,114.446020000000004,38.035049999999998,311,住宅区,24,5,小区
731,B2094656D365A3F9479D,城市之光,,114.483199999999997,38.022750000000002,311,住宅区,66,11,小区
732,B2094656D365A3FD4193,河北省人民银行宿舍(北合街),北合街2,114.461929999999995,38.054659999999998,311,住宅区,27,9,小区
733,B2094656D365A3FC4393,中国银行宿舍,,114.537809999999993,38.025469999999999,311,住宅区,7,2,小区
734,B2094757D065A3F9479E,省医院宿舍,石家庄泰华街249号,114.468640149999999,38.053638638999999,311,住宅区,5,1,小区
735,B2094757D56FA6FA4992,夏朵,钦州市安洲大道(妇幼保健院斜对面),114.460447799999997,38.001683890000002,311,住宅区,18,5,小区
736,B2094656D365A7FC4892,省直机关宿舍,,114.469110000000001,38.048630000000003,311,住宅区,6,0,小区
737,B2094656D365A1FA4699,第十三研究所宿舍,合作路115,114.454350000000005,38.054259999999999,311,住宅区,23,3,小区
738,B2094656D365A1FD419D,河北医科大学宿舍(新石南路),新石南路229号,114.456159999999997,38.008809999999997,311,住宅区,151,62,小区
739,B2094656D365A3F94492,石药第一生活区,中山西路273,114.460750000000004,38.041960000000003,311,住宅区,75,14,小区
740,B2094656D364AAFF4392,鼎嘉府邸(大经街),大经南街67,114.497680000000003,38.041989999999998,311,住宅区,39,15,小区
741,B2094656D368A5F44898,都市晶华,南二环158号,114.465829999999997,38.003729999999997,311,住宅区,19,5,小区
742,B2094656D368A5FB469C,裕西小区,裕华西路860号,114.423720000000003,38.033349999999999,311,住宅区,26,13,小区
743,B2094757D56FA1F4469E,海悦天地,中国河北省石家庄市区裕华西路66号,114.473839501223438,38.034231270576718,311,住宅区,3668,2567,小区
744,B2094757D56EAAFD4298,三宏公寓,南二环与红旗大街交叉口,114.463070000000002,38.000942000000002,311,住宅区,86,35,小区
745,B2094656D36AA4F94199,府阳公寓,建设大街与范西路交叉口,114.515050000000002,38.039768000000002,311,住宅区,10,2,小区
746,B2094656D06CA2F5459B,文苑小区,北城路,114.474019999999996,38.073619999999998,311,住宅区,24,15,小区
747,B2094757D16EA6F94792,西苑小区,石家庄农科路,114.450393669999997,38.056926726999997,311,住宅区,17,5,小区
748,B2094656D364ABFC4199,谈中园,谈南路39,114.521709999999999,38.047780000000003,311,住宅区,174,76,小区
749,B2094757D56FA5FE409E,长城三宏别墅,汇宁街6号,114.463634709999994,38.000977650000003,311,住宅区,121,62,小区
750,B2094656D365A4F5449E,合作小区西区(广源路),广源路5,114.437219999999996,38.058940000000000,311,住宅区,170,61,小区
751,B2094656D36AA7F84792,嘉实·栖园,新石中路39号,114.480469999999997,38.013979999999997,311,住宅区,183,55,小区
752,B2094656D365A1F94793,铁路三十二宿舍(宁安路),宁安路238,114.468329999999995,38.055970000000002,311,住宅区,105,34,小区
753,B2094656D365A0FD419C,嘉实红人公馆,,114.476780000000005,38.054519999999997,311,住宅区,291,131,小区
754,B2094656D365A6FF4898,河北省公安厅靶场街生活区,朝霞街18,114.447800000000001,38.051749999999998,311,住宅区,79,23,小区
755,B2094757D56FA6FC489A,泰丰家园,新华路,114.486963700000004,38.050128850000000,311,住宅区,3,0,小区
756,B2094757D56FA1F44193,华林国际,石家庄胜利北大街和光华路交汇处,114.479335669999998,38.074226350000004,311,住宅区,506,265,小区
757,B2094656D365ABF8439A,中央银座小区,四中路66号,114.509450000000001,38.037990000000001,311,住宅区,12,3,小区
758,B2094656D365A7F9439B,盛景佳园,中华南大街,114.475949999999997,38.015500000000003,311,住宅区,58,27,小区
759,B2094656D365A3F9469A,天蕴大厦,友谊南大街51,114.452359999999999,38.039239999999999,311,住宅区,20,13,小区
760,B2094656D364AAFB409C,范华小区,西大街与范西路交叉口,114.518960000000007,38.040869999999998,311,住宅区,20,7,小区
761,B2094656D364ABFD409F,水工局宿舍(体育南大街),体育南大街365,114.534070000000000,38.014200000000002,311,住宅区,82,31,小区
762,B2094656D364A4F84792,华泰家园,新华路149号,114.481870000000001,38.048904999999998,311,住宅区,29,16,小区
763,B2094656D36BA0F8449D,富强西区,青园街与东岗路交叉口,114.519779999999997,38.012860000000003,311,住宅区,35,28,小区
764,B2094656D36BA3F9439E,园东园,青园街15,114.517709999999994,38.051209999999998,311,住宅区,12,4,小区
765,B2094656D369A1F9439E,军安水晶公寓,裕华路与城角街交叉口,114.444440000000000,38.034990000000001,311,住宅区,15,5,小区
766,B2094656D365A4F5429C,河北送变电宿舍(水产西街),水产西街38,114.457260000000005,38.046689999999998,311,住宅区,13,3,小区
767,B2094656D36AA6FD489B,胜利小区温馨园,塔南路27号,114.496600000000001,38.012238000000004,311,住宅区,282,59,小区
768,B2094656D06CA2F8429A,电业小区,,114.466170000000005,38.027700000000003,311,住宅区,41,11,小区
769,B2094656D06CA2FE449E,华兴花园,,114.532150000000001,38.012070000000001,311,住宅区,9,4,小区
770,B2094656D06CA2F94199,安惠小区,,114.438270000000003,38.031889999999997,311,住宅区,11,0,小区
771,B2094656D365A1FC419A,石铁南新街宿舍,,114.480260000000001,38.020650000000003,311,住宅区,29,12,小区
772,B2094656D365A5FD429C,石家庄市教育局园丁小区(西苑派出所广源路社区警务室西),国泰街39,114.439059999999998,38.056330000000003,311,住宅区,42,11,小区
773,B2094656D365A6FE489E,河北省统计局家属院,西焦北路3,114.450789999999998,38.052560000000000,311,住宅区,10,2,小区
774,B2094656D365A7F94599,石家庄市卷烟厂宿舍,新华路264,114.461799999999997,38.047930000000001,311,住宅区,7,0,小区
775,B2094656D365A0FA4492,谈阁街第三居民生活区,,114.518000000000001,38.048699999999997,311,住宅区,12,7,小区
776,B2094656D365A0FF479B,24中生活小区,,114.484200000000001,38.025900000000000,311,住宅区,16,14,小区
777,B2094656D365A0FE449F,师大南院教工宿舍,槐北路232,114.531890000000004,38.031399999999998,311,住宅区,20,4,小区
778,B2094656D365A2F44093,车辆厂小区,北荣街20,114.484009999999998,38.052950000000003,311,住宅区,30,6,小区
779,B2094656D365A2FC4198,西芩园,,114.448700000000002,38.078069999999997,311,住宅区,13,6,小区
780,B2094656D365A3FA409B,东塑生活区,,114.468840000000000,38.030600000000000,311,住宅区,45,4,小区
781,B2094656D365A4F44993,虹光苑小区(虹光街),虹光街30,114.442200000000000,38.050139999999999,311,住宅区,36,11,小区
782,B2094656D365A4F4419E,红旗小区(西门),红旗大街129,114.459680000000006,38.027380000000001,311,住宅区,134,44,小区
783,B2094656D365A4FB479E,铁路电器化宿舍,西三庄街38,114.444609999999997,38.069620000000000,311,住宅区,24,13,小区
784,B2094656D365A4FB469C,市中医院宿舍(东门),康乐街20,114.473219999999998,38.045009999999998,311,住宅区,5,0,小区
785,B2094656D365A4FB439F,东珠小区东院(南门),,114.484099999999998,38.026020000000003,311,住宅区,14,7,小区
786,B2094656D365A4FA429C,东三教新村B区,槐安路与东平路交口往西200米,114.491889999999998,38.017760000000003,311,住宅区,18,7,小区
787,B2094656D365A4FB409C,市交管局宿舍(北门),,114.504890000000003,38.016939999999998,311,住宅区,14,7,小区
788,B2094656D365ABFD4199,河北印染机械厂宿舍(西门),泰华街509,114.463899999999995,38.070580000000000,311,住宅区,4,1,小区
789,B2094656D36AA7F4479F,东三教新区,汇华路12号,114.495249999999999,38.008749999999999,311,住宅区,15,4,小区
790,B2094656D36BA7FE499A,电建生活小区,,114.530659999999997,38.013629999999999,311,住宅区,7,2,小区
791,B2094750D56BA0FF4993,河北师大科技园,建设大街南二环东南角,114.513502000000003,38.000490999999997,311,住宅区,124,28,小区
792,B2094750D56AA4F9489C,青鸟中山华府,中山东路与大经街交口西南角,114.496635999999995,38.042582000000003,311,住宅区,667,345,小区
793,B2094750D56AA3FD409C,璟郡,市公安局西邻槐南路龙世界对过,114.492710000000002,38.021903000000002,311,住宅区,4,0,小区
794,B2094750D569AAFC409C,世奥湾,东岗路建华大街以西(世纪花园对面),114.545916000000005,38.015391000000001,311,住宅区,212,87,小区
795,B2094656D364AAFF429A,河北医科大学第二医院宿舍(西门),九中街19号,114.483869999999996,38.059710000000003,311,住宅区,23,9,小区
796,B2094656D365A6F8429B,省建行宿舍,桥西中华南大街与工农交口,114.476787999999999,38.031596999999998,311,住宅区,81,28,小区
797,B2094656D369A7FF439F,香晴苑,东风路与建设大街交叉口西行100米,114.505160000000004,38.023870000000002,311,住宅区,211,157,小区
798,B2094656D369ABFE449C,栗新小区,栗胜路65,114.498609999999999,38.052120000000002,311,住宅区,200,123,小区
799,B2094656D36BA3FE439A,长安花苑,建设北大街80,114.511179999999996,38.049489999999999,311,住宅区,166,51,小区
800,B2094656D365A7F4489D,丽都花园(石风路),红旗大街4号,114.461320000000001,38.022269999999999,311,住宅区,181,83,小区
801,B2094656D365A5F54993,五十四所东风院,,114.439660000000003,38.049329999999998,311,住宅区,131,48,小区
802,B2094656D365A4FB4792,国富华庭(北门),,114.509230000000002,38.021320000000003,311,住宅区,85,37,小区
803,B2094656D368A5F44299,八一花苑,河北省,114.435630000000003,38.045270000000002,311,住宅区,64,26,小区
804,B2094656D36AABF4489E,宾南花园,槐中路201号,114.527479999999997,38.029040000000002,311,住宅区,154,84,小区
805,B2094656D36AAAF4499E,都景园,建设南大街94号,114.511259999999993,38.028779999999998,311,住宅区,141,58,小区
806,B2094656D364A4FD489A,谊联小区(谊联街),谊联街25,114.449370000000002,38.029249999999998,311,住宅区,96,45,小区
807,B2094656D364AAFE4299,时代花园(国泰街),国泰街58,114.437749999999994,38.060920000000003,311,住宅区,63,23,小区
808,B2094656D365AAF5489C,安联青年城,红旗大街汇新路东行300米路南,114.456339999999997,37.984450000000002,311,住宅区,128,61,小区
809,B2094750D56BA6FF4398,恒大华府,槐安西路与维明街交汇处西南角(维明南大街266号),114.470437000000004,38.022705999999999,311,住宅区,834,580,小区
810,B2094656D365A4FA429A,滨河小区颐安苑(红滨路),红滨路6,114.461789999999993,38.010840000000002,311,住宅区,80,24,小区
811,B2094656D365A4FB4099,西里小区富华园,中山西路288,114.458709999999996,38.040999999999997,311,住宅区,127,55,小区
812,B2094656D368AAFF439C,高柱新村,,114.465429999999998,38.075249999999997,311,住宅区,120,20,小区
813,B2094656D36AABFA419B,槐底村(怀特国际商城西北),,114.526939999999996,38.023479999999999,311,住宅区,35,10,小区
814,B2094656D364A1F44198,华闻别墅区,,114.555189999999996,37.987150000000000,311,住宅区,126,83,小区
815,B2094757D66EA0FF489B,银宏小区,河北省石家庄市桥东区休门街13号,114.505328059999997,38.033584949000002,311,住宅区,39,18,小区
816,B2094757D064A3F4489C,中基礼域小区,石家庄市桥东区平安北大街19号,114.501686090000007,38.045082092000001,311,住宅区,92,28,小区
817,B2094656D365A4FA4892,工行宿舍(北门),建胜路22号,114.498800000000003,38.019790000000000,311,住宅区,96,26,小区
818,B2094656D365ABFD469B,中华绿园(南门),红军大街69,114.470110000000005,38.065190000000001,311,住宅区,74,19,小区
819,B2094656D369A7FA499A,凯嘉大厦,长安区中山东路126号,114.504810000000006,38.042999999999999,311,住宅区,261,36,小区
820,B2094656D364ABFC4292,石家庄棉三生活区(谈南路),,114.525850000000005,38.045749999999998,311,住宅区,93,21,小区
821,B2094656D365A2FD499D,阳光园,红旗大街与南三环交处,114.554787000000005,37.997346000000000,311,住宅区,122,40,小区
822,B2094656D364AAF44598,友谊社区,精英路3,114.453819999999993,38.029589999999999,311,住宅区,22,7,小区
823,B2094656D365A3FF4293,河北省农业投资公司宿舍,银宏花园1号楼,114.505499999999998,38.048780000000001,311,住宅区,1,0,小区
824,B2094656D365A2FE4798,青园街市委宿舍,青园街33,114.517420000000001,38.045130000000000,311,住宅区,9,2,小区
825,B2094656D365A6FE4399,三鹿集团公司生活区(西区),,114.445099999999996,38.065510000000003,311,住宅区,6,0,小区
826,B2094656D365A4F4439A,筑凯嘉园(友谊北大街),,114.452770000000001,38.053530000000002,311,住宅区,28,11,小区
827,B2094656D365ABFC419B,铁路配件厂宿舍(西门),放射西路5号,114.500900000000001,38.013790000000000,311,住宅区,13,3,小区
828,B2094656D365ABFD429C,师大南院教工宿舍(北门),槐北路232,114.531750000000002,38.032010000000000,311,住宅区,4,0,小区
829,B2094750DB6EAAFC499E,中天世都,建设南大街裕华东路四中路市规划局包围,114.511162999999996,38.035932000000003,311,住宅区,117,69,小区
830,B2094750D56AA3FC4693,祥云国际,桥西中华大街与南二环交口向南200米,114.473890999999995,38.003534999999999,311,住宅区,72,34,小区
831,B2094750D569AAF4449C,百年华府,槐安西路与西二环交叉口西南(桥西地税局行政楼西侧),114.436071999999996,38.023516000000001,311,住宅区,3,1,小区
832,B2094750D569AAF94699,橄榄城,槐安路与城角街交口南行150米路西,114.443723000000006,38.023629999999997,311,住宅区,4,2,小区
833,B2094750D569AAFE419C,万豪大厦,中华南大街工农路裕华西路仓安路包围,114.478622999999999,38.033203000000000,311,住宅区,76,33,小区
834,B2094656D365ABFE429F,邮电园(西门),,114.507260000000002,38.023789999999998,311,住宅区,2,0,小区
835,B2094757D56FA6FA419F,旭雅园,滨河街8号,114.465510530000003,38.002369250000001,311,住宅区,7,3,小区
836,B2094656D06CA3FE499D,天伦锦城,友谊南大街与南二环交叉口,114.473939999999999,38.004730000000002,311,住宅区,15,0,小区
837,B2094656D365AAF54593,新友合康城,桥西区友谊北大街35号(友谊北大街以东,114.451599999999999,38.047860000000000,311,住宅区,3,2,小区
838,B2094656D365ABFC4499,北后小区,兴凯路与清真寺街交叉口,114.483350000000002,38.049909999999997,311,住宅区,13,2,小区
839,B2094656D365A4F5449D,莱茵港小区,裕华西路164,114.442019999999999,38.034520000000001,311,住宅区,16,7,小区
840,B2094656D365A4FB4393,华西园(广源路),广源路18,114.436660000000003,38.058259999999997,311,住宅区,19,7,小区
841,B2094656D365A5FA499A,交远家园,靶场街25,114.449839999999995,38.045160000000003,311,住宅区,12,7,小区
842,B2094656D365A6F44898,石家庄市电信局宿舍,,114.469679999999997,38.051569999999998,311,住宅区,15,6,小区
843,B2094656D365A1FD4692,河北省气象局宿舍三号院,槐中路295,114.537840000000003,38.029190000000000,311,住宅区,18,6,小区
